timestamp,latitude,longitude,height_ato,windspeed,winddir,temperature,pressure,ch4,co2,c2h6
2022-09-26 02:03:35,54.8761240374054,15.404630333799467,-10.0,6.046528432536637,348.2077087278944,10.0,1000.0,1.9739617824223328,380.1187429829405,0.029947517280256575
2022-09-26 02:03:36,54.8761084384734,15.404476915831602,-10.0,5.9613837979131095,347.4508418570288,10.0,1000.0,1.9761608915353386,380.1349575608213,0.03491648734640442
2022-09-26 02:03:37,54.876092839541364,15.404323497922977,-10.0,5.886027667800833,346.73598054668196,10.0,1000.0,1.9780506218008256,380.14871323633065,0.03914763698394988
2022-09-26 02:03:38,54.87607724060928,15.404170080073602,-10.0,5.809524827670786,346.0056235617308,10.0,1000.0,1.9805867273489894,380.16640983301136,0.044691898174391335
2022-09-26 02:03:39,54.87606164167716,15.404016662283473,-10.0,5.776066544042551,345.7017299388282,10.0,1000.0,1.9827546160775944,380.18050101017826,0.04927051164936436
2022-09-26 02:03:40,54.876046042745,15.403863244552586,-10.0,5.776634418519249,345.7539564088646,10.0,1000.0,1.9856224867465926,380.19727774162715,0.0550735772155796
2022-09-26 02:03:41,54.8760304438128,15.403709826880947,-10.0,5.809921892227679,346.13055291248713,10.0,1000.0,1.988017223163294,380.20940863666925,0.0596946341560312
2022-09-26 02:03:42,54.87601484488055,15.403556409268553,-10.0,5.883675788755307,346.9337200122667,10.0,1000.0,1.9910794570665706,380.22210559717,0.06531665658267224
2022-09-26 02:03:43,54.87599924594827,15.403402991715405,-10.0,5.976834605594784,347.9547501535057,10.0,1000.0,1.9941288296369966,380.23117959355864,0.07061515165660202
2022-09-26 02:03:44,54.87598364701595,15.403249574221501,-10.0,6.050967846291904,348.8002657323404,10.0,1000.0,1.9964781972251766,380.2353017714926,0.07450857227016106
2022-09-26 02:03:45,54.875968048083585,15.403096156786843,-10.0,6.124306683848626,349.7318949702261,10.0,1000.0,1.9991839045604958,380.2360867082957,0.07880575308730305
2022-09-26 02:03:46,54.875952449151185,15.402942739411431,-10.0,6.154899288538875,350.2734475122514,10.0,1000.0,2.001068680622483,380.23307829236046,0.0816923878783804
2022-09-26 02:03:47,54.87593685021875,15.402789322095263,-10.0,6.1458346709872265,350.5999289551674,10.0,1000.0,2.002946408986953,380.2248626538272,0.08449985170136566
2022-09-26 02:03:48,54.87592125128628,15.402635904838341,-10.0,6.097465868808677,350.5574397214357,10.0,1000.0,2.003977257428759,380.21500034370604,0.08603911581733655
2022-09-26 02:03:49,54.875905652353765,15.402482487640665,-10.0,5.992405254246933,350.1790046456021,10.0,1000.0,2.0045765542481124,380.1991759744984,0.08701985174287614
2022-09-26 02:03:50,54.8758900534212,15.402329070502232,-10.0,5.888509800827984,349.73293070181774,10.0,1000.0,2.0044512847655764,380.18431884352145,0.08702988759029472
2022-09-26 02:03:51,54.87587445448859,15.402175653423043,-10.0,5.747926066465734,349.0251179009574,10.0,1000.0,2.003502783568526,380.16392365880773,0.08608320482623148
2022-09-26 02:03:52,54.875858855555954,15.402022236403102,-10.0,5.61663521382069,348.15279333375923,10.0,1000.0,2.0021133706442367,380.14686189322896,0.08459186396051029
2022-09-26 02:03:53,54.87584325662328,15.4018688194424,-10.0,5.424481909469818,346.57936247909487,10.0,1000.0,1.9996331676354513,380.1255203935256,0.08188901929475915
2022-09-26 02:03:54,54.87582765769056,15.401715402540946,-10.0,5.252224603950234,344.9690788357867,10.0,1000.0,1.9971160081792092,380.10903780318387,0.07913642472734841
2022-09-26 02:03:55,54.87581205875779,15.401561985698736,-10.0,5.025148743366488,342.6639891971543,10.0,1000.0,1.9934186665594722,380.08982714052655,0.07508968047426726
2022-09-26 02:03:56,54.87579645982498,15.401408568915771,-10.0,4.844933248401457,340.73987905454743,10.0,1000.0,1.9901234895858926,380.0759236429807,0.07147731004845193
2022-09-26 02:03:57,54.87578086089213,15.401255152192052,-10.0,4.6366344446609755,338.4640797784897,10.0,1000.0,1.9857355121395586,380.0606610564973,0.0666483484864882
2022-09-26 02:03:58,54.87576526195925,15.401101735527575,-10.0,4.462180107965677,336.57504095465856,10.0,1000.0,1.9812210789854416,380.0478650126074,0.06164202136107683
2022-09-26 02:03:59,54.875749663026326,15.400948318922342,-10.0,4.355177740850345,335.48717144763384,10.0,1000.0,1.9776362989495393,380.0393704840796,0.057624886659767435
2022-09-26 02:04:00,54.875734064093365,15.400794902376354,-10.0,4.26770022635954,334.77412227841626,10.0,1000.0,1.9733184792029415,380.03077257723703,0.05271588187762213
2022-09-26 02:04:01,54.875718465160354,15.400641485889611,-10.0,4.235076673454372,334.75054830096667,10.0,1000.0,1.9700739489027497,380.02533986619153,0.04895751063261741
2022-09-26 02:04:02,54.87570286622731,15.400488069462114,-10.0,4.236129940398365,335.35362185821475,10.0,1000.0,1.9663602787991101,380.0200891663056,0.04455233227947679
2022-09-26 02:04:03,54.87568726729422,15.400334653093859,-10.0,4.263065797000644,336.2312728473604,10.0,1000.0,1.9637015982774877,380.0169155863309,0.0413041047278453
2022-09-26 02:04:04,54.87567166836109,15.400181236784851,-10.0,4.31668554273794,337.5864915155323,10.0,1000.0,1.9607941131860447,380.01396861407886,0.037619827262022905
2022-09-26 02:04:05,54.87565606942792,15.400027820535085,-10.0,4.383318994835888,338.82533465564666,10.0,1000.0,1.9588023498646963,380.01225061329995,0.03497930810350324
2022-09-26 02:04:06,54.87564047049471,15.399874404344564,-10.0,4.515433434455221,340.61169163177857,10.0,1000.0,1.9567133918536423,380.0106990264476,0.032050973046983025
2022-09-26 02:04:07,54.87562487156146,15.399720988213286,-10.0,4.6594662047355815,342.17166149256957,10.0,1000.0,1.9553395317451774,380.0098101576523,0.029986200747960958
2022-09-26 02:04:08,54.875609272628175,15.399567572141251,-10.0,4.872411917463458,344.1295174020037,10.0,1000.0,1.9539531956501954,380.0090069456007,0.02771468832673726
2022-09-26 02:04:09,54.875593673694844,15.399414156128461,-10.0,5.05226014255647,345.56761673615887,10.0,1000.0,1.9530750984307519,380.00853525172954,0.02611182804618157
2022-09-26 02:04:10,54.87557807476148,15.399260740174917,-10.0,5.264179585670257,347.0395531590918,10.0,1000.0,1.9522196589809289,380.00808385259717,0.024328780957162188
2022-09-26 02:04:11,54.87556247582806,15.399107324280614,-10.0,5.436915866867369,348.01803303666276,10.0,1000.0,1.9515838881416723,380.00772688479503,0.022739002435850572
2022-09-26 02:04:12,54.87554687689462,15.398953908445554,-10.0,5.533346378737631,348.40025321979385,10.0,1000.0,1.9512010271459308,380.00747964960397,0.021571883848417763
2022-09-26 02:04:13,54.87553127796112,15.398800492669737,-10.0,5.59258951586683,348.3913892253187,10.0,1000.0,1.9508445482075698,380.0071941746932,0.020206566981020017
2022-09-26 02:04:14,54.875515679027586,15.398647076953164,-10.0,5.590325188322979,348.0504078211773,10.0,1000.0,1.9506351098610122,380.0069730123199,0.01916639739156403
2022-09-26 02:04:15,54.87550008009402,15.398493661295834,-10.0,5.532463190975816,347.3231509397132,10.0,1000.0,1.9504439339267399,380.0066960260838,0.01790771916236066
2022-09-26 02:04:16,54.875484481160406,15.398340245697748,-10.0,5.452147453261595,346.59661402574784,10.0,1000.0,1.950333348873107,380.0064700826452,0.016921689493245958
2022-09-26 02:04:17,54.875468882226755,15.398186830158908,-10.0,5.326400981002768,345.60769600311016,10.0,1000.0,1.950233378885227,380.00617979049025,0.01570516725629477
2022-09-26 02:04:18,54.87545328329307,15.398033414679308,-10.0,5.219278270534846,344.7814980147534,10.0,1000.0,1.950175806104556,380.0059408940335,0.01474142541647257
2022-09-26 02:04:19,54.87543768435933,15.39787999925895,-10.0,5.103973273943935,343.8406070360941,10.0,1000.0,1.9501236952646415,380.0056346696512,0.013548704418878206
2022-09-26 02:04:20,54.875422085425555,15.397726583897839,-10.0,5.0449042635982915,343.2950833728871,10.0,1000.0,1.9500935120042548,380.0053847173823,0.012606805956382104
2022-09-26 02:04:21,54.87540648649174,15.397573168595969,-10.0,5.026920702182281,342.9925895586705,10.0,1000.0,1.9500659512119245,380.0050679987471,0.011450879000085061
2022-09-26 02:04:22,54.87539088755788,15.397419753353342,-10.0,5.060608271866972,343.09636773099794,10.0,1000.0,1.9500498254240515,380.0048128108056,0.010548918893081752
2022-09-26 02:04:23,54.875375288624,15.397266338169958,-10.0,5.158497467340817,343.6525829807454,10.0,1000.0,1.9500349696023882,380.0044938016689,0.009458098926747434
2022-09-26 02:04:24,54.87535968969007,15.397112923045817,-10.0,5.304791333934594,344.609918828828,10.0,1000.0,1.9500243828690749,380.004177222242,0.008416859814845508
2022-09-26 02:04:25,54.87534409075611,15.396959507980922,-10.0,5.442380094470363,345.57513096453204,10.0,1000.0,1.9500181538577095,380.0039273952049,0.007625381750932073
2022-09-26 02:04:26,54.87532849182209,15.396806092975268,-10.0,5.618622637475831,346.8863091608433,10.0,1000.0,1.9500124279312454,380.00362135619395,0.0066940026711432
2022-09-26 02:04:27,54.87531289288805,15.396652678028858,-10.0,5.746614757797971,347.90331168120895,10.0,1000.0,1.9500090913379755,380.00338283165684,0.005998759402332751
2022-09-26 02:04:28,54.87529729395396,15.396499263141687,-10.0,5.870789048056968,348.99230530148566,10.0,1000.0,1.9500060689812124,380.00309411843307,0.0051952161889349605
2022-09-26 02:04:29,54.87528169501982,15.39634584831376,-10.0,5.931382085934742,349.6426522083566,10.0,1000.0,1.9500043417643274,380.00287169891,0.004606030745001525
2022-09-26 02:04:30,54.875266096085646,15.396192433545078,-10.0,5.955132063506054,350.1537034206925,10.0,1000.0,1.950002812654852,380.0026054839251,0.003936839802004526
2022-09-26 02:04:31,54.875250497151434,15.396039018835635,-10.0,5.940535670792214,350.3850703496687,10.0,1000.0,1.9500019616733213,380.00240262793983,0.0034545197841005784
2022-09-26 02:04:32,54.87523489821719,15.395885604185438,-10.0,5.907816436929294,350.6519536694173,10.0,1000.0,1.9500012293524385,380.00216238768223,0.002915710693409448
2022-09-26 02:04:33,54.8752192992829,15.39573218959448,-10.0,5.891419963418882,350.93842619614605,10.0,1000.0,1.950000834230739,380.001981214763,0.002533615193488339
2022-09-26 02:04:34,54.875203700348564,15.395578775062766,-10.0,5.900245081713992,351.4170486033439,10.0,1000.0,1.9500005047723534,380.0017688075701,0.002113352867388719
2022-09-26 02:04:35,54.875188101414196,15.395425360590295,-10.0,5.93549339849646,351.8828682669021,10.0,1000.0,1.9500003328801292,380.00161020720486,0.0018198058229014524
2022-09-26 02:04:36,54.875172502479785,15.395271946177065,-10.0,6.01198902259246,352.51933556330704,10.0,1000.0,1.950000194252646,380.0014260558338,0.001501553713769997
2022-09-26 02:04:37,54.87515690354533,15.395118531823078,-10.0,6.091518851991175,353.0225056740172,10.0,1000.0,1.950000124409242,380.0012898627911,0.0012823414944014404
2022-09-26 02:04:38,54.87514130461083,15.394965117528333,-10.0,6.198187272011959,353.5726035061348,10.0,1000.0,1.9500000699753033,380.0011332006236,0.0010477868798455159
2022-09-26 02:04:39,54.87512570567629,15.394811703292833,-10.0,6.291860710823726,353.9628579454128,10.0,1000.0,1.9500000385571032,380.00099113132205,0.000851926113070736
2022-09-26 02:04:40,54.87512570567629,15.394811703292833,1.0,6.628072777490187,347.16396109840844,10.0,1000.0,1.9500015969612032,380.00271571390374,0.0027162222913606217
2022-09-26 02:04:41,54.87514130461083,15.394965117528333,1.0,6.59102135501163,345.56706649834587,10.0,1000.0,1.9500028960160807,380.0031425760389,0.003353428974505433
2022-09-26 02:04:42,54.87515690354533,15.395118531823078,1.0,6.573952964469596,344.207597669699,10.0,1000.0,1.9500051410108907,380.0036211253011,0.004118833278952187
2022-09-26 02:04:43,54.875172502479785,15.395271946177065,1.0,6.58049341701728,343.3817151571713,10.0,1000.0,1.9500080126173036,380.0040434593665,0.0048359335419002735
2022-09-26 02:04:44,54.875188101414196,15.395425360590295,1.0,6.614523382923712,342.7220699576855,10.0,1000.0,1.9500136880045522,380.00462335583836,0.005879355265470492
2022-09-26 02:04:45,54.875203700348564,15.395578775062766,1.0,6.658679701825455,342.4778935108719,10.0,1000.0,1.9500206881610154,380.0051305674792,0.006843701268908405
2022-09-26 02:04:46,54.8752192992829,15.39573218959448,1.0,6.726324604478223,342.45408707754825,10.0,1000.0,1.9500340109157266,380.0058206112484,0.008226783954043922
2022-09-26 02:04:47,54.87523489821719,15.395885604185438,1.0,6.783549702369284,342.58256691504755,10.0,1000.0,1.9500498517325002,380.0064185338874,0.009486203358823228
2022-09-26 02:04:48,54.875250497151434,15.396039018835635,1.0,6.853835565475228,342.826813006379,10.0,1000.0,1.9500788781667437,380.00722415895837,0.011264511952224106
2022-09-26 02:04:49,54.875266096085646,15.396192433545078,1.0,6.90524972790298,342.99906280905213,10.0,1000.0,1.9501121387766023,380.0079153881077,0.012858107945288421
2022-09-26 02:04:50,54.87528169501982,15.39634584831376,1.0,6.940557574498225,342.94515195637274,10.0,1000.0,1.9501708087100198,380.00883729375244,0.01507097009698336
2022-09-26 02:04:51,54.87529729395396,15.396499263141687,1.0,6.935025012252055,342.5790450240669,10.0,1000.0,1.950235586466175,380.00962009895864,0.017020366168040497
2022-09-26 02:04:52,54.87531289288805,15.396652678028858,1.0,6.884677525379052,341.69791549880597,10.0,1000.0,1.9503455848465,380.0106529486438,0.019679619674315047
2022-09-26 02:04:53,54.87532849182209,15.396806092975268,1.0,6.816298518810488,340.712669725512,10.0,1000.0,1.9504626126269644,380.0115203297308,0.02198016816364911
2022-09-26 02:04:54,54.87534409075611,15.396959507980922,1.0,6.711787617657318,339.27994270489046,10.0,1000.0,1.950653986854366,380.0126517869683,0.025060180566755505
2022-09-26 02:04:55,54.87535968969007,15.397112923045817,1.0,6.628104938032319,338.1164088108616,10.0,1000.0,1.950850284965694,380.01359097879146,0.02767442062888997
2022-09-26 02:04:56,54.875375288624,15.397266338169958,1.0,6.545206870190922,336.84981209978446,10.0,1000.0,1.9511597642305272,380.01480165387034,0.031106643129195716
2022-09-26 02:04:57,54.87539088755788,15.397419753353342,1.0,6.50891185311885,336.0111823343856,10.0,1000.0,1.9515519483016188,380.0160459994742,0.03468969501783537
2022-09-26 02:04:58,54.87540648649174,15.397573168595969,1.0,6.526179164522296,335.77467231919604,10.0,1000.0,1.9519334695344515,380.017060638192,0.037638504553922904
2022-09-26 02:04:59,54.875422085425555,15.397726583897839,1.0,6.614104241432002,336.1089567802992,10.0,1000.0,1.9525052470349407,380.0183476272008,0.04139178150846702
2022-09-26 02:05:00,54.87543768435933,15.39787999925895,1.0,6.7365110607817815,336.8741821463583,10.0,1000.0,1.9530462136090918,380.01939034172824,0.044420965627439545
2022-09-26 02:05:01,54.87545328329307,15.398033414679308,1.0,6.940745792752993,338.32177158381603,10.0,1000.0,1.9538380319988693,380.0207136062791,0.048205139033134926
2022-09-26 02:05:02,54.875468882226755,15.398186830158908,1.0,7.1237276785954995,339.6648767181067,10.0,1000.0,1.9545739428577005,380.02179887531497,0.05120687479666154
2022-09-26 02:05:03,54.875484481160406,15.398340245697748,1.0,7.346947358530964,341.3012664474926,10.0,1000.0,1.9556397412645636,380.02322317882636,0.05490124649016083
2022-09-26 02:05:04,54.87550008009402,15.398493661295834,1.0,7.5104584086120365,342.51166141635383,10.0,1000.0,1.9566277690409402,380.0244674211067,0.05779786657337762
2022-09-26 02:05:05,54.875515679027586,15.398647076953164,1.0,7.679582158683607,343.78623772877427,10.0,1000.0,1.9580681520106775,380.02627865302054,0.06133939577053711
2022-09-26 02:05:06,54.87553127796112,15.398800492669737,1.0,7.774749104292657,344.5216866042999,10.0,1000.0,1.9594227025847721,380.02809258583306,0.06411507041430345
2022-09-26 02:05:07,54.87554687689462,15.398953908445554,1.0,7.8318717102264985,344.986473822473,10.0,1000.0,1.961439022485807,380.03117569956066,0.06753582031804371
2022-09-26 02:05:08,54.87556247582806,15.399107324280614,1.0,7.824551759948635,344.958673668091,10.0,1000.0,1.963379696058008,380.03472314503676,0.07026245555463835
2022-09-26 02:05:09,54.87557807476148,15.399260740174917,1.0,7.752531125566815,344.4407587521475,10.0,1000.0,1.966333087944998,380.04140905579425,0.07371347531142886
2022-09-26 02:05:10,54.875593673694844,15.399414156128461,1.0,7.623897603482833,343.4823625547505,10.0,1000.0,1.9700330346234376,380.0521447237884,0.0772904500200789
2022-09-26 02:05:11,54.875609272628175,15.399567572141251,1.0,7.495054247041993,342.5134020680774,10.0,1000.0,1.9736633903829182,380.06528163990384,0.08030876330220343
2022-09-26 02:05:12,54.87562487156146,15.399720988213286,1.0,7.324082794741684,341.23005008518953,10.0,1000.0,1.9792208114683845,380.09034023476335,0.08436829101837424
2022-09-26 02:05:13,54.87564047049471,15.399874404344564,1.0,7.19576054452777,340.2810554364765,10.0,1000.0,1.984619471265232,380.1203070549488,0.08791421993890497
2022-09-26 02:05:14,54.87565606942792,15.400027820535085,1.0,7.06195550182469,339.33038286222813,10.0,1000.0,1.9927306823464124,380.17554840125314,0.09280775153295415
2022-09-26 02:05:15,54.87567166836109,15.400181236784851,1.0,6.978681313806957,338.7879978145428,10.0,1000.0,2.0004146440441124,380.23908607112355,0.09714812532809389
2022-09-26 02:05:16,54.87568726729422,15.400334653093859,1.0,6.887785709970533,338.2633762698997,10.0,1000.0,2.011601782276059,380.35116592458024,0.10316179291332331
2022-09-26 02:05:17,54.87570286622731,15.400488069462114,1.0,6.810779980669574,337.84451015617935,10.0,1000.0,2.0218285963101787,380.4743665601527,0.10846470299469771
2022-09-26 02:05:18,54.875718465160354,15.400641485889611,1.0,6.7044966645895725,337.26709160992004,10.0,1000.0,2.036131276907119,380.6814246446832,0.11570288732192736
2022-09-26 02:05:19,54.875734064093365,15.400794902376354,1.0,6.611327152257871,336.749868988157,10.0,1000.0,2.0486524490248526,380.8981925739886,0.12194793880263376
2022-09-26 02:05:20,54.875749663026326,15.400948318922342,1.0,6.48747157956838,336.0432584776731,10.0,1000.0,2.0653561581082083,381.2442836322758,0.13023577175417922
2022-09-26 02:05:21,54.87576526195925,15.401101735527575,1.0,6.386190809455789,335.45046002352456,10.0,1000.0,2.079258719964482,381.5883256177741,0.1371556852961098
2022-09-26 02:05:22,54.87578086089213,15.401255152192052,1.0,6.263286872480179,334.7146283337619,10.0,1000.0,2.0968082250722966,382.1085382731364,0.14599996745883187
2022-09-26 02:05:23,54.87579645982498,15.401408568915771,1.0,6.152375417137596,334.03471335103626,10.0,1000.0,2.113905562357561,382.7299288808495,0.1548353459277016
2022-09-26 02:05:24,54.87581205875779,15.401561985698736,1.0,6.077780779496875,333.56639225011116,10.0,1000.0,2.1267662499913427,383.29531012186214,0.16171596463481488
2022-09-26 02:05:25,54.87582765769056,15.401715402540946,1.0,6.007929769098305,333.11233213257043,10.0,1000.0,2.1412119641901395,384.0733717191651,0.1698413255394779
2022-09-26 02:05:26,54.87584325662328,15.4018688194424,1.0,5.9735384979538,332.87207238274584,10.0,1000.0,2.1510495059510726,384.7362447613152,0.1757811354254409
2022-09-26 02:05:27,54.875858855555954,15.402022236403102,1.0,5.958236577910522,332.7313793874193,10.0,1000.0,2.160731829115765,385.58491520672817,0.18227291908444646
2022-09-26 02:05:28,54.87587445448859,15.402175653423043,1.0,5.965919111939815,332.7336910319446,10.0,1000.0,2.166134379366104,386.2523079007006,0.18656262869470008
2022-09-26 02:05:29,54.8758900534212,15.402329070502232,1.0,5.992632027289395,332.8347539905209,10.0,1000.0,2.1697719621161418,387.03066347674485,0.19061314039942148
2022-09-26 02:05:30,54.875905652353765,15.402482487640665,1.0,6.017097579771507,332.9496739020338,10.0,1000.0,2.1701723694237356,387.5769851827238,0.1926961911158135
2022-09-26 02:05:31,54.87592125128628,15.402635904838341,1.0,6.030632528455125,333.2205200481752,10.0,1000.0,2.167672833701517,388.12446537666665,0.1937488797178144
2022-09-26 02:05:32,54.87593685021875,15.402789322095263,1.0,6.022058765172846,333.629695888257,10.0,1000.0,2.1634815585400915,388.4291357363217,0.19330452710162593
2022-09-26 02:05:33,54.875952449151185,15.402942739411431,1.0,5.994576606561028,334.4406145151145,10.0,1000.0,2.1558976493698125,388.6194820559486,0.19112256990925708
2022-09-26 02:05:34,54.875968048083585,15.403096156786843,1.0,5.971007885065676,335.33432064111685,10.0,1000.0,2.1483060786747923,388.6106911411513,0.1880928658249383
2022-09-26 02:05:35,54.87598364701595,15.403249574221501,1.0,5.958041004908824,336.7252157512921,10.0,1000.0,2.1374211199075552,388.40008554224465,0.18276207416149123
2022-09-26 02:05:36,54.87599924594827,15.403402991715405,1.0,5.973235912066214,338.01132491913063,10.0,1000.0,2.127974343540929,388.0829661335646,0.17733432211209782
2022-09-26 02:05:37,54.87601484488055,15.403556409268553,1.0,6.035778636973719,339.7563767003088,10.0,1000.0,2.115713263927887,387.52717029494875,0.16922371051640542
2022-09-26 02:05:38,54.8760304438128,15.403709826880947,1.0,6.151411839845365,341.5570952062151,10.0,1000.0,2.10339666812384,386.8337370933896,0.1598140706700673
2022-09-26 02:05:39,54.876046042745,15.403863244552586,1.0,6.279483712330458,342.9696903489664,10.0,1000.0,2.0937598558349126,386.2123395274487,0.15149501007647986
2022-09-26 02:05:40,54.87606164167716,15.404016662283473,1.0,6.473536574829531,344.6273811539223,10.0,1000.0,2.0822110770595543,385.39408616082306,0.1403066666896132
2022-09-26 02:05:41,54.87607724060928,15.404170080073602,1.0,6.644652644125029,345.8278238750646,10.0,1000.0,2.0734739745656854,384.73554438536837,0.1308829311729505
2022-09-26 02:05:42,54.876092839541364,15.404323497922977,1.0,6.861900480442129,347.1465873279328,10.0,1000.0,2.0632438835703684,383.94153461166553,0.1187335757899512
2022-09-26 02:05:43,54.8761084384734,15.404476915831602,1.0,7.028551453879213,348.06432196563844,10.0,1000.0,2.055614433226947,383.3496551861885,0.10888465355899028
